n,Xi(n),Omega(n),E(n),F(n),E_tail_upper,Omega_tail_upper_heuristic
900000,0.21013186630231256,0.6156387629919144,1.352572636818319,-0.526802007524092,2.358028946307565e-05,1.6292322883778375e-05
901000,0.21013186630231528,0.6156387650283536,1.3525726612113949,-0.526802029880726,2.355589636111497e-05,1.6274400502556836e-05
902000,0.21013186630231803,0.6156387670607489,1.3525726855523543,-0.5268020521892873,2.3531555375616886e-05,1.625651767020381e-05
903000,0.21013186630232075,0.6156387690892862,1.3525727098413662,-0.5268020744497593,2.350726633779835e-05,1.6238674255765427e-05
904000,0.21013186630232344,0.6156387711121415,1.3525727340785985,-0.5268020966641336,2.348302907960867e-05,1.622087012886577e-05
905000,0.21013186630232616,0.6156387731312145,1.3525727582642186,-0.526802118830678,2.3458843433725546e-05,1.6203105159703686e-05
906000,0.21013186630232886,0.6156387751465539,1.352572782398393,-0.5268021409495104,2.343470923355109e-05,1.6185379219049613e-05
907000,0.21013186630233152,0.615638777156229,1.3525728064812879,-0.5268021630227274,2.341062631320791e-05,1.6167692178242457e-05
908000,0.2101318663023342,0.6156387791623102,1.352572830513068,-0.5268021850484235,2.3386594507535204e-05,1.615004390918645e-05
909000,0.21013186630233688,0.6156387811641317,1.352572854493898,-0.5268022070274294,2.336261365208488e-05,1.6132434284348047e-05
910000,0.21013186630233954,0.6156387831607344,1.3525728784239417,-0.5268022289608678,2.3338683583117706e-05,1.611486317675285e-05
911000,0.21013186630234218,0.6156387851530404,1.352572902303362,-0.5268022508479794,2.3314804137599452e-05,1.6097330459982554e-05
912000,0.21013186630234482,0.6156387871419841,1.3525729261323212,-0.5268022726879923,2.3290975153197143e-05,1.6079836008171882e-05
913000,0.21013186630234745,0.6156387891256097,1.3525729499109809,-0.5268022944830237,2.3267196468275218e-05,1.6062379696005587e-05
914000,0.2101318663023501,0.6156387911049527,1.3525729736395022,-0.5268023162321995,2.3243467921891817e-05,1.604496139871543e-05
915000,0.2101318663023527,0.6156387930811293,1.3525729973180454,-0.5268023379345633,2.321978935379503e-05,1.6027580992077203e-05
916000,0.2101318663023553,0.6156387950519618,1.35257302094677,-0.5268023595924527,2.3196160604419208e-05,1.601023835240778e-05
917000,0.2101318663023579,0.6156387970187079,1.3525730445258348,-0.526802381204769,2.317258151488125e-05,1.5992933356562142e-05
918000,0.2101318663023605,0.6156387989817758,1.352573068055398,-0.5268024027712618,2.314905192697697e-05,1.5975665881930496e-05
919000,0.21013186630236308,0.615638800939558,1.3525730915356171,-0.526802424293696,2.312557168317746e-05,1.5958435806435317e-05
920000,0.21013186630236563,0.6156388028937817,1.3525731149666491,-0.5268024457705018,2.3102140626625464e-05,1.594124300852851e-05
921000,0.21013186630236821,0.6156388048440903,1.3525731383486501,-0.5268024672021916,2.3078758601131797e-05,1.5924087367188508e-05
922000,0.21013186630237077,0.6156388067894066,1.3525731616817755,-0.5268024885899981,2.305542545117179e-05,1.590696876191744e-05
923000,0.21013186630237332,0.6156388087310256,1.3525731849661806,-0.5268025099327817,2.303214102188172e-05,1.5889887072738293e-05
924000,0.21013186630237585,0.6156388106688679,1.3525732082020192,-0.5268025312307754,2.300890515905531e-05,1.5872842180192104e-05
925000,0.21013186630237837,0.615638812601019,1.352573231389445,-0.5268025524860476,2.2985717709140245e-05,1.5855833965335158e-05
926000,0.2101318663023809,0.615638814530065,1.3525732545286107,-0.5268025736961648,2.2962578519234652e-05,1.583886230973622e-05
927000,0.21013186630238342,0.6156388164554024,1.3525732776196688,-0.526802594861883,2.2939487437083692e-05,1.582192709547377e-05
928000,0.21013186630238592,0.6156388183757694,1.352573300662771,-0.5268026159846156,2.2916444311076103e-05,1.580502820513328e-05
929000,0.21013186630238842,0.615638820292368,1.352573323658068,-0.5268026370633114,2.28934489902408e-05,1.5788165521804452e-05
930000,0.21013186630239092,0.6156388222052269,1.3525733466057102,-0.5268026580980923,2.2870501324243487e-05,1.5771338929078557e-05
931000,0.2101318663023934,0.6156388241134773,1.3525733695058473,-0.5268026790899767,2.284760116338329e-05,1.5754548311045725e-05
932000,0.2101318663023959,0.6156388260173964,1.3525733923586285,-0.5268027000388362,2.2824748358589413e-05,1.573779355229227e-05
933000,0.21013186630239833,0.6156388279185053,1.3525734151642022,-0.5268027209432985,2.2801942761417802e-05,1.5721074537898044e-05
934000,0.2101318663024008,0.615638829814238,1.352573437922716,-0.5268027418060771,2.2779184224047875e-05,1.5704391153433808e-05
935000,0.21013186630240324,0.6156388317066013,1.3525734606343174,-0.5268027626253129,2.2756472599279196e-05,1.56877432849586e-05
936000,0.21013186630240568,0.6156388335951092,1.3525734832991527,-0.5268027834016379,2.2733807740528263e-05,1.567113081901713e-05
937000,0.21013186630240813,0.6156388354787106,1.352573505917368,-0.5268028041362494,2.2711189501825226e-05,1.5654553642637208e-05
938000,0.21013186630241054,0.6156388373592231,1.352573528489109,-0.5268028248274753,2.2688617737810693e-05,1.5638011643327163e-05
939000,0.21013186630241298,0.6156388392356663,1.3525735510145198,-0.5268028454764405,2.2666092303732508e-05,1.5621504709073297e-05
940000,0.2101318663024154,0.61563884110731,1.3525735734937452,-0.5268028660840197,2.264361305544261e-05,1.560503272833734e-05
941000,0.21013186630241779,0.6156388429758157,1.3525735959269283,-0.5268028866486948,2.2621179849393823e-05,1.5588595590053934e-05
942000,0.21013186630242017,0.6156388448405965,1.352573618314212,-0.5268029071711954,2.2598792542636766e-05,1.5572193183628124e-05
943000,0.2101318663024226,0.6156388467007289,1.352573640655739,-0.5268029276525874,2.25764509928167e-05,1.5555825398932877e-05
944000,0.21013186630242495,0.6156388485571691,1.352573662951651,-0.5268029480920569,2.2554155058170437e-05,1.5539492126306606e-05
945000,0.21013186630242733,0.6156388504103355,1.3525736852020889,-0.5268029684893261,2.2531904597523266e-05,1.552319325655071e-05
946000,0.2101318663024297,0.6156388522585188,1.3525737074071935,-0.5268029888462451,2.2509699470285885e-05,1.5506928680927122e-05
947000,0.21013186630243205,0.6156388541032184,1.3525737295671048,-0.5268030091614543,2.248753953645136e-05,1.5490698291155902e-05
948000,0.2101318663024344,0.6156388559445675,1.352573751681962,-0.5268030294349602,2.2465424656592103e-05,1.5474501979412825e-05
949000,0.21013186630243674,0.6156388577814375,1.3525737737519044,-0.5268030496680302,2.2443354691856857e-05,1.5458339638326957e-05
950000,0.21013186630243907,0.6156388596147476,1.3525737957770698,-0.5268030698598831,2.242132950396775e-05,1.544221116097831e-05
951000,0.2101318663024414,0.615638861444633,1.3525738177575963,-0.526803090010522,2.239934895521726e-05,1.542611644089546e-05
952000,0.21013186630244374,0.6156388632699273,1.3525738396936209,-0.5268031101212498,2.237741290846533e-05,1.5410055372053185e-05
953000,0.21013186630244604,0.6156388650913852,1.35257386158528,-0.5268031301914488,2.2355521227136405e-05,1.5394027848870154e-05
954000,0.21013186630244834,0.6156388669100513,1.35257388343271,-0.5268031502202102,2.2333673775216522e-05,1.5378033766206578e-05
955000,0.21013186630245065,0.6156388687240587,1.352573905236046,-0.5268031702095366,2.2311870417250436e-05,1.5362073019361926e-05
956000,0.21013186630245295,0.6156388705343734,1.352573926995423,-0.5268031901585966,2.2290111018338702e-05,1.5346145504072622e-05
957000,0.21013186630245523,0.6156388723417539,1.3525739487109751,-0.5268032100667661,2.2268395444134877e-05,1.533025111650977e-05
958000,0.2101318663024575,0.6156388741443152,1.3525739703828366,-0.5268032299360639,2.224672356084262e-05,1.5314389753276873e-05
959000,0.21013186630245978,0.6156388759434679,1.3525739920111406,-0.5268032497652129,2.222509523521291e-05,1.529856131140762e-05
960000,0.21013186630246206,0.6156388777394389,1.3525740135960196,-0.5268032695541186,2.220351033454122e-05,1.5282765688363618e-05
961000,0.2101318663024643,0.6156388795307365,1.3525740351376059,-0.5268032893044051,2.218196872666473e-05,1.526700278203218e-05
962000,0.21013186630246655,0.6156388813191676,1.352574056636031,-0.5268033090143969,2.2160470279959558e-05,1.5251272490724114e-05
963000,0.2101318663024688,0.6156388831037852,1.3525740780914262,-0.5268033286851721,2.2139014863338017e-05,1.5235574713171544e-05
964000,0.21013186630247105,0.615638884884165,1.3525740995039217,-0.5268033483172857,2.211760234624586e-05,1.5219909348525709e-05
965000,0.21013186630247327,0.615638886661128,1.352574120873648,-0.5268033679100467,2.209623259865958e-05,1.5204276296354804e-05
966000,0.2101318663024755,0.6156388884353178,1.3525741422007342,-0.526803387462941,2.207490549108367e-05,1.5188675456641836e-05
967000,0.2101318663024777,0.6156388902042509,1.3525741634853097,-0.5268034069785811,2.2053620894547975e-05,1.5173106729782464e-05
968000,0.2101318663024799,0.6156388919704644,1.3525741847275023,-0.526803426454558,2.2032378680605006e-05,1.515757001658289e-05
969000,0.21013186630248212,0.6156388937334835,1.3525742059274406,-0.526803445891475,2.201117872132728e-05,1.5142065218257735e-05
970000,0.21013186630248432,0.6156388954917728,1.3525742270852517,-0.5268034652909945,2.199002088930468e-05,1.5126592236427944e-05
971000,0.2101318663024865,0.6156388972472873,1.3525742482010623,-0.5268034846512886,2.1968905057641855e-05,1.5111150973118689e-05
972000,0.21013186630248867,0.6156388989992183,1.3525742692749991,-0.5268035039732921,2.1947831099955588e-05,1.5095741330757307e-05
973000,0.21013186630249084,0.6156389007471467,1.3525742903071878,-0.5268035232575503,2.192679889037221e-05,1.5080363212171224e-05
974000,0.21013186630249303,0.6156389024914657,1.3525743112977537,-0.526803542503795,2.1905808303525046e-05,1.506501652058592e-05
975000,0.21013186630249517,0.6156389042328589,1.352574332246822,-0.5268035617114679,2.188485921455182e-05,1.5049701159622876e-05
976000,0.21013186630249733,0.6156389059697907,1.352574353154517,-0.5268035808822289,2.186395149909215e-05,1.5034417033297566e-05
977000,0.21013186630249947,0.6156389077037671,1.3525743740209621,-0.5268036000146956,2.184308503328499e-05,1.5019164046017428e-05
978000,0.21013186630250164,0.6156389094345786,1.3525743948462812,-0.5268036191092009,2.182225969376614e-05,1.500394210257988e-05
979000,0.21013186630250374,0.6156389111611469,1.3525744156305968,-0.5268036381669461,2.1801475357665726e-05,1.4988751108170321e-05
980000,0.21013186630250588,0.6156389128844507,1.3525744363740313,-0.5268036571870747,2.1780731902605737e-05,1.497359096836016e-05
981000,0.21013186630250802,0.6156389146045256,1.3525744570767069,-0.5268036761696733,2.1760029206697545e-05,1.4958461589104858e-05
982000,0.21013186630251013,0.6156389163206326,1.3525744777387447,-0.526803695115602,2.1739367148539455e-05,1.4943362876741965e-05
983000,0.21013186630251224,0.6156389180335389,1.3525744983602659,-0.5268037140242148,2.1718745607214277e-05,1.492829473798919e-05
984000,0.21013186630251435,0.6156389197436852,1.3525745189413907,-0.5268037328951911,2.169816446228688e-05,1.4913257079942465e-05
985000,0.21013186630251643,0.6156389214493437,1.352574539482239,-0.5268037517303789,2.1677623593801816e-05,1.4898249810074045e-05
986000,0.2101318663025185,0.6156389231519798,1.3525745599829304,-0.5268037705284321,2.1657122882280895e-05,1.4883272836230584e-05
987000,0.2101318663025206,0.6156389248517202,1.352574580443584,-0.5268037892893432,2.163666220872082e-05,1.4868326066631253e-05
988000,0.21013186630252267,0.6156389265468555,1.3525746008643182,-0.5268038080149401,2.161624145459082e-05,1.4853409409865857e-05
989000,0.21013186630252476,0.615638928239124,1.3525746212452512,-0.5268038267036024,2.1595860501830296e-05,1.4838522774892973e-05
990000,0.2101318663025268,0.6156389299285681,1.3525746415865003,-0.5268038453554055,2.1575519232846486e-05,1.4823666071038065e-05
991000,0.21013186630252886,0.6156389316137167,1.3525746618881829,-0.5268038639719372,2.1555217530512147e-05,1.4808839207991674e-05
992000,0.21013186630253092,0.615638933295891,1.3525746821504157,-0.5268038825519937,2.153495527816323e-05,1.4794042095807552e-05
993000,0.21013186630253297,0.6156389349751505,1.3525747023733146,-0.526803901095631,2.15147323595966e-05,1.4779274644900855e-05
994000,0.210131866302535,0.6156389366503526,1.3525747225569955,-0.5268039196041079,2.1494548659067744e-05,1.4764536766046315e-05
995000,0.21013186630253705,0.6156389383223709,1.3525747427015737,-0.5268039380766658,2.1474404061288505e-05,1.474982837037645e-05
996000,0.21013186630253908,0.6156389399916694,1.352574762807164,-0.5268039565129555,2.1454298451424834e-05,1.4735149369379762e-05
997000,0.2101318663025411,0.6156389416569465,1.352574782873881,-0.5268039749143933,2.143423171509453e-05,1.4720499674898957e-05
998000,0.2101318663025431,0.615638943318822,1.3525748029018383,-0.5268039932804732,2.141420373836504e-05,1.4705879199129179e-05
999000,0.21013186630254513,0.6156389449783435,1.3525748228911496,-0.526804011610261,2.139421440775122e-05,1.4691287854616244e-05
1000000,0.21013186630254713,0.615638946633462,1.352574842841928,-0.5268040299059189,2.137426361021314e-05,1.46767255542549e-05
